timestamp,level,module,method,line,component,event_type,action,duration_ms,parent_event_id,agent,system,metadata
2026-04-28T10:43:05.184,INFO,chunked_convert_logged,<module>,71,chunked_converter,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  Progress: 1/13 (7%)""}"
2026-04-28T10:43:05.185,INFO,chunked_convert_logged,<module>,72,chunked_converter,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  ETA: 11.0 min""}"
2026-04-28T10:43:05.185,INFO,chunked_convert_logged,<module>,45,chunked_converter,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": """"}"
2026-04-28T10:43:05.186,INFO,chunked_convert_logged,<module>,46,chunked_converter,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""[2/13] Processing pages 101-200""}"
2026-04-28T10:43:05.186,DEBUG-1,chunked_convert_logged,<module>,47,chunked_converter,debug,debug_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  Page range: 101 to 200 (100 pages)""}"
2026-04-28T10:43:05.187,INFO,document_converter,convert_pdf_to_markdown,265,document_converter,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""Converting CISA Review Manual.pdf (pages 101-200) → CISA Review Manual_p101_200.md""}"
2026-04-28T10:43:05.188,DEBUG-1,document_converter,convert_pdf_to_markdown,268,document_converter,debug,debug_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""Importing docling.document_converter...""}"
2026-04-28T10:43:05.189,DEBUG-1,document_converter,convert_pdf_to_markdown,271,document_converter,debug,debug_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""Initializing DocumentConverter""}"
2026-04-28T10:43:05.220,DEBUG-1,document_converter,convert_pdf_to_markdown,274,document_converter,debug,debug_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""Starting conversion: CISA Review Manual.pdf (page_range=(101, 200))""}"
2026-04-28T10:47:02.622,INFO,chunked_convert_debug,<module>,20,chunked_debug,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""[DEBUG] Testing Chunk 2 (pages 101-200)""}"
2026-04-28T10:47:02.623,INFO,chunked_convert_debug,<module>,21,chunked_debug,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""[DEBUG] Starting Docling import...""}"
2026-04-28T10:47:20.931,INFO,chunked_convert_debug,<module>,27,chunked_debug,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""[DEBUG] Docling imported in 18.31s""}"
2026-04-28T10:47:20.932,INFO,chunked_convert_debug,<module>,29,chunked_debug,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""[DEBUG] Creating DocumentConverter...""}"
2026-04-28T10:47:20.960,INFO,chunked_convert_debug,<module>,31,chunked_debug,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""[DEBUG] DocumentConverter created in 18.34s""}"
2026-04-28T10:47:20.960,INFO,chunked_convert_debug,<module>,33,chunked_debug,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""[DEBUG] Starting PDF conversion (page_range=(101, 200))...""}"
2026-04-28T10:50:16.046,INFO,debug_chunk2_hang,<module>,40,chunk2_debug,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""======================================================================""}"
2026-04-28T10:50:16.047,INFO,debug_chunk2_hang,<module>,41,chunk2_debug,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""CHUNK 2 HANG DEBUG - Pages 101-200""}"
2026-04-28T10:50:16.047,INFO,debug_chunk2_hang,<module>,42,chunk2_debug,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""======================================================================""}"
2026-04-28T10:50:16.048,INFO,debug_chunk2_hang,<module>,43,chunk2_debug,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""Start time: 2026-04-28T10:50:16.048094""}"
2026-04-28T10:50:16.048,INFO,debug_chunk2_hang,<module>,44,chunk2_debug,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""Initial memory: 16.8 MB (0.5%)""}"
2026-04-28T10:50:16.049,INFO,debug_chunk2_hang,<module>,53,chunk2_debug,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""Input: CISA Review Manual.pdf""}"
2026-04-28T10:50:16.049,INFO,debug_chunk2_hang,<module>,54,chunk2_debug,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""Pages: 101-200""}"
2026-04-28T10:50:16.049,INFO,debug_chunk2_hang,<module>,55,chunk2_debug,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""PDF size: 12.1 MB""}"
2026-04-28T10:50:16.050,INFO,debug_chunk2_hang,<module>,58,chunk2_debug,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": """"}"
2026-04-28T10:50:16.050,INFO,debug_chunk2_hang,<module>,59,chunk2_debug,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""[STAGE 1] Importing Docling...""}"
2026-04-28T10:50:16.050,DEBUG-1,debug_chunk2_hang,<module>,60,chunk2_debug,debug,debug_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  Memory before import: 16.8 MB (0.5%)""}"
2026-04-28T10:51:57.196,INFO,debug_chunk2_hang,<module>,65,chunk2_debug,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  ✓ Import successful (101.14s)""}"
2026-04-28T10:51:57.197,DEBUG-1,debug_chunk2_hang,<module>,66,chunk2_debug,debug,debug_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  Memory after import: 531.8 MB (14.8%)""}"
2026-04-28T10:51:57.198,INFO,debug_chunk2_hang,<module>,72,chunk2_debug,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": """"}"
2026-04-28T10:51:57.198,INFO,debug_chunk2_hang,<module>,73,chunk2_debug,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""[STAGE 2] Creating DocumentConverter instance...""}"
2026-04-28T10:51:57.199,DEBUG-1,debug_chunk2_hang,<module>,74,chunk2_debug,debug,debug_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  Memory before creation: 531.8 MB (14.8%)""}"
2026-04-28T10:51:57.230,INFO,debug_chunk2_hang,<module>,79,chunk2_debug,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  ✓ Converter created (0.03s)""}"
2026-04-28T10:51:57.231,DEBUG-1,debug_chunk2_hang,<module>,80,chunk2_debug,debug,debug_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  Memory after creation: 532.1 MB (14.8%)""}"
2026-04-28T10:51:57.231,DEBUG-1,debug_chunk2_hang,<module>,81,chunk2_debug,debug,debug_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  Converter type: DocumentConverter""}"
2026-04-28T10:51:57.231,INFO,debug_chunk2_hang,<module>,87,chunk2_debug,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": """"}"
2026-04-28T10:51:57.232,INFO,debug_chunk2_hang,<module>,88,chunk2_debug,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""[STAGE 3] Converting PDF (pages 101-200)...""}"
2026-04-28T10:51:57.232,DEBUG-1,debug_chunk2_hang,<module>,89,chunk2_debug,debug,debug_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  Memory before conversion: 532.1 MB (14.8%)""}"
2026-04-28T10:51:57.233,DEBUG-1,debug_chunk2_hang,<module>,90,chunk2_debug,debug,debug_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  Page range tuple: (101, 200)""}"
2026-04-28T10:51:57.233,DEBUG-1,debug_chunk2_hang,<module>,96,chunk2_debug,debug,debug_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  Calling converter.convert()...""}"
2026-04-28T10:56:30.397,INFO,debug_chunk2_timeout,<module>,41,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""======================================================================""}"
2026-04-28T10:56:30.398,INFO,debug_chunk2_timeout,<module>,42,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""CHUNK 2 TIMEOUT DEBUG - Pages 101-200""}"
2026-04-28T10:56:30.398,INFO,debug_chunk2_timeout,<module>,43,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""======================================================================""}"
2026-04-28T10:56:30.399,INFO,debug_chunk2_timeout,<module>,44,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""Start: 2026-04-28T10:56:30.399174""}"
2026-04-28T10:56:30.399,INFO,debug_chunk2_timeout,<module>,45,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""Memory: 17.1 MB (0.5%)""}"
2026-04-28T10:56:30.400,INFO,debug_chunk2_timeout,<module>,46,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""PDF: CISA Review Manual.pdf (12.1 MB)""}"
2026-04-28T10:56:30.400,INFO,debug_chunk2_timeout,<module>,47,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""Timeout: 300s | Fallback: per-page""}"
2026-04-28T10:56:30.401,INFO,debug_chunk2_timeout,<module>,50,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": """"}"
2026-04-28T10:56:30.401,INFO,debug_chunk2_timeout,<module>,51,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""[STAGE 1] Importing Docling...""}"
2026-04-28T10:56:43.365,INFO,debug_chunk2_timeout,<module>,55,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  ✓ Import OK (12.96s)""}"
2026-04-28T10:56:43.365,INFO,debug_chunk2_timeout,<module>,60,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""[STAGE 2] Creating converter...""}"
2026-04-28T10:56:43.392,INFO,debug_chunk2_timeout,<module>,64,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  ✓ Converter OK (0.03s)""}"
2026-04-28T10:56:43.393,INFO,debug_chunk2_timeout,<module>,70,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": """"}"
2026-04-28T10:56:43.393,INFO,debug_chunk2_timeout,<module>,71,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""[STAGE 3] Converting pages 101-200 (timeout: 300s)...""}"
2026-04-28T10:56:43.393,DEBUG-1,debug_chunk2_timeout,<module>,72,chunk2_timeout,debug,debug_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  Memory before: 683.1 MB (19.0%)""}"
2026-04-28T10:56:43.394,DEBUG-1,debug_chunk2_timeout,convert_chunk,82,chunk2_timeout,debug,debug_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  Calling converter.convert()...""}"
2026-04-28T11:01:10.031,INFO,debug_chunk2_timeout,<module>,41,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""======================================================================""}"
2026-04-28T11:01:10.032,INFO,debug_chunk2_timeout,<module>,42,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""CHUNK 2 TIMEOUT DEBUG - Pages 101-200""}"
2026-04-28T11:01:10.033,INFO,debug_chunk2_timeout,<module>,43,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""======================================================================""}"
2026-04-28T11:01:10.033,INFO,debug_chunk2_timeout,<module>,44,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""Start: 2026-04-28T11:01:10.033428""}"
2026-04-28T11:01:10.034,INFO,debug_chunk2_timeout,<module>,45,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""Memory: 17.2 MB (0.5%)""}"
2026-04-28T11:01:10.034,INFO,debug_chunk2_timeout,<module>,46,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""PDF: CISA Review Manual.pdf (12.1 MB)""}"
2026-04-28T11:01:10.035,INFO,debug_chunk2_timeout,<module>,47,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""Timeout: 180s | Fallback: per-page""}"
2026-04-28T11:01:10.035,INFO,debug_chunk2_timeout,<module>,50,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": """"}"
2026-04-28T11:01:10.035,INFO,debug_chunk2_timeout,<module>,51,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""[STAGE 1] Importing Docling...""}"
2026-04-28T11:01:17.594,INFO,debug_chunk2_timeout,<module>,55,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  ✓ Import OK (7.56s)""}"
2026-04-28T11:01:17.594,INFO,debug_chunk2_timeout,<module>,60,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""[STAGE 2] Creating converter...""}"
2026-04-28T11:01:17.626,INFO,debug_chunk2_timeout,<module>,64,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  ✓ Converter OK (0.03s)""}"
2026-04-28T11:01:17.626,INFO,debug_chunk2_timeout,<module>,70,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": """"}"
2026-04-28T11:01:17.627,INFO,debug_chunk2_timeout,<module>,71,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""[STAGE 3] Converting pages 101-200 (timeout: 180s)...""}"
2026-04-28T11:01:17.627,DEBUG-1,debug_chunk2_timeout,<module>,72,chunk2_timeout,debug,debug_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  Memory before: 684.4 MB (19.0%)""}"
2026-04-28T11:01:17.628,DEBUG-1,debug_chunk2_timeout,convert_chunk,82,chunk2_timeout,debug,debug_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  Calling converter.convert() with page_range=(101, 200)...""}"
2026-04-28T11:04:17.629,WARNING,debug_chunk2_timeout,<module>,103,chunk2_timeout,warning,warning_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  ⚠ TIMEOUT after 180.0s (limit: 180s) - switching to per-page fallback""}"
2026-04-28T11:04:17.630,INFO,debug_chunk2_timeout,<module>,104,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": """"}"
2026-04-28T11:04:17.630,INFO,debug_chunk2_timeout,<module>,105,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""[STAGE 3B] Per-page conversion fallback (one page per conversion)...""}"
2026-04-28T11:05:28.723,INFO,debug_chunk2_timeout,<module>,41,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""======================================================================""}"
2026-04-28T11:05:28.728,INFO,debug_chunk2_timeout,<module>,42,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""CHUNK 2 TIMEOUT DEBUG - Pages 101-200""}"
2026-04-28T11:05:28.730,INFO,debug_chunk2_timeout,<module>,43,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""======================================================================""}"
2026-04-28T11:05:28.731,INFO,debug_chunk2_timeout,<module>,44,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""Start: 2026-04-28T11:05:28.731665""}"
2026-04-28T11:05:28.733,INFO,debug_chunk2_timeout,<module>,45,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""Memory: 17.1 MB (0.5%)""}"
2026-04-28T11:05:28.734,INFO,debug_chunk2_timeout,<module>,46,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""PDF: CISA Review Manual.pdf (12.1 MB)""}"
2026-04-28T11:05:28.734,INFO,debug_chunk2_timeout,<module>,47,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""Timeout: 180s | Fallback: per-page""}"
2026-04-28T11:05:28.735,INFO,debug_chunk2_timeout,<module>,50,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": """"}"
2026-04-28T11:05:28.736,INFO,debug_chunk2_timeout,<module>,51,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""[STAGE 1] Importing Docling...""}"
2026-04-28T11:05:42.456,INFO,debug_chunk2_timeout,<module>,55,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  ✓ Import OK (13.72s)""}"
2026-04-28T11:05:42.457,INFO,debug_chunk2_timeout,<module>,60,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""[STAGE 2] Creating converter...""}"
2026-04-28T11:05:42.487,INFO,debug_chunk2_timeout,<module>,64,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  ✓ Converter OK (0.03s)""}"
2026-04-28T11:05:42.488,INFO,debug_chunk2_timeout,<module>,70,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": """"}"
2026-04-28T11:05:42.488,INFO,debug_chunk2_timeout,<module>,71,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""[STAGE 3] Converting pages 101-200 (timeout: 180s)...""}"
2026-04-28T11:05:42.489,DEBUG-1,debug_chunk2_timeout,<module>,72,chunk2_timeout,debug,debug_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  Memory before: 683.8 MB (19.0%)""}"
2026-04-28T11:05:42.490,DEBUG-1,debug_chunk2_timeout,convert_chunk,82,chunk2_timeout,debug,debug_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  Calling converter.convert() with page_range=(101, 200)...""}"
2026-04-28T11:07:36.790,DEBUG-1,debug_chunk2_timeout,convert_chunk,90,chunk2_timeout,debug,debug_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  ✓ Conversion returned in 114.3s (pages: 100)""}"
2026-04-28T11:07:36.797,INFO,debug_chunk2_timeout,<module>,150,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  ✓ Conversion OK (114.3s)""}"
2026-04-28T11:07:36.801,DEBUG-1,debug_chunk2_timeout,<module>,151,chunk2_timeout,debug,debug_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  Memory after: 2175.6 MB (60.5%)""}"
2026-04-28T11:07:36.802,DEBUG-1,debug_chunk2_timeout,<module>,152,chunk2_timeout,debug,debug_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  Document pages: 100""}"
2026-04-28T11:07:36.802,INFO,debug_chunk2_timeout,<module>,155,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": """"}"
2026-04-28T11:07:36.803,INFO,debug_chunk2_timeout,<module>,156,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""[STAGE 4] Exporting to Markdown...""}"
2026-04-28T11:07:37.188,INFO,debug_chunk2_timeout,<module>,164,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  ✓ Export OK (0.38s)""}"
2026-04-28T11:07:37.189,INFO,debug_chunk2_timeout,<module>,165,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  Output: CISA Review Manual_p101_200.md""}"
2026-04-28T11:07:37.190,INFO,debug_chunk2_timeout,<module>,166,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  Size: 165.8 KB (635 lines)""}"
2026-04-28T11:07:37.191,INFO,debug_chunk2_timeout,<module>,169,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": """"}"
2026-04-28T11:07:37.191,INFO,debug_chunk2_timeout,<module>,170,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""======================================================================""}"
2026-04-28T11:07:37.192,INFO,debug_chunk2_timeout,<module>,172,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""Total time: 128.5s""}"
2026-04-28T11:07:37.193,INFO,debug_chunk2_timeout,<module>,173,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""Final memory: 2181.4 MB (60.6%)""}"
2026-04-28T11:07:37.193,INFO,debug_chunk2_timeout,<module>,174,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""End: 2026-04-28T11:07:37.193893""}"
2026-04-28T11:07:37.194,INFO,debug_chunk2_timeout,<module>,175,chunk2_timeout,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""======================================================================""}"
2026-04-28T11:11:54.507,INFO,convert_chunks_1_2,<module>,166,chunks_1_2,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": """"}"
2026-04-28T11:11:54.508,INFO,convert_chunks_1_2,<module>,167,chunks_1_2,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""**********************************************************************""}"
2026-04-28T11:11:54.509,INFO,convert_chunks_1_2,<module>,168,chunks_1_2,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""CONVERT CHUNKS 1-2 (Pages 1-200) with Timeout + Fallback""}"
2026-04-28T11:11:54.509,INFO,convert_chunks_1_2,<module>,169,chunks_1_2,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""**********************************************************************""}"
2026-04-28T11:11:54.510,INFO,convert_chunks_1_2,<module>,170,chunks_1_2,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""PDF: CISA Review Manual.pdf (12.1 MB)""}"
2026-04-28T11:11:54.510,INFO,convert_chunks_1_2,<module>,171,chunks_1_2,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""Start: 2026-04-28T11:11:54.510513""}"
2026-04-28T11:11:54.511,INFO,convert_chunks_1_2,convert_chunk,42,chunks_1_2,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": """"}"
2026-04-28T11:11:54.511,INFO,convert_chunks_1_2,convert_chunk,43,chunks_1_2,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""======================================================================""}"
2026-04-28T11:11:54.511,INFO,convert_chunks_1_2,convert_chunk,44,chunks_1_2,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""CHUNK 1: Pages 1-100""}"
2026-04-28T11:11:54.512,INFO,convert_chunks_1_2,convert_chunk,45,chunks_1_2,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""======================================================================""}"
2026-04-28T11:11:54.512,INFO,convert_chunks_1_2,convert_chunk,46,chunks_1_2,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""Start: 2026-04-28T11:11:54.512526""}"
2026-04-28T11:11:54.513,INFO,convert_chunks_1_2,convert_chunk,47,chunks_1_2,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""Memory: 16.6 MB (0.5%)""}"
2026-04-28T11:11:54.513,INFO,convert_chunks_1_2,convert_chunk,48,chunks_1_2,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""Timeout: 180s""}"
2026-04-28T11:11:54.513,INFO,convert_chunks_1_2,convert_chunk,52,chunks_1_2,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": """"}"
2026-04-28T11:11:54.514,INFO,convert_chunks_1_2,convert_chunk,53,chunks_1_2,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""[STAGE 1] Importing Docling...""}"
2026-04-28T11:12:09.501,INFO,convert_chunks_1_2,convert_chunk,57,chunks_1_2,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  ✓ Import OK (14.99s)""}"
2026-04-28T11:12:09.502,INFO,convert_chunks_1_2,convert_chunk,63,chunks_1_2,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": """"}"
2026-04-28T11:12:09.502,INFO,convert_chunks_1_2,convert_chunk,64,chunks_1_2,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""[STAGE 2] Creating DocumentConverter...""}"
2026-04-28T11:12:09.528,INFO,convert_chunks_1_2,convert_chunk,68,chunks_1_2,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  ✓ Converter created (0.03s)""}"
2026-04-28T11:12:09.529,INFO,convert_chunks_1_2,convert_chunk,74,chunks_1_2,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": """"}"
2026-04-28T11:12:09.530,INFO,convert_chunks_1_2,convert_chunk,75,chunks_1_2,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""[STAGE 3] Converting (timeout: 180s)...""}"
2026-04-28T11:12:09.530,DEBUG-1,convert_chunks_1_2,convert_chunk,76,chunks_1_2,debug,debug_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  Memory before: 680.4 MB (18.9%)""}"
2026-04-28T11:12:09.531,DEBUG-1,convert_chunks_1_2,convert,83,chunks_1_2,debug,debug_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  Calling converter.convert() page_range=(1, 100)...""}"
2026-04-28T11:15:09.531,WARNING,convert_chunks_1_2,convert_chunk,97,chunks_1_2,warning,warning_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  ⚠ TIMEOUT after 180.0s - per-page fallback""}"
2026-04-28T11:15:09.532,INFO,convert_chunks_1_2,convert_chunk,99,chunks_1_2,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": """"}"
2026-04-28T11:15:09.532,INFO,convert_chunks_1_2,convert_chunk,100,chunks_1_2,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""[STAGE 3B] Per-page fallback...""}"
2026-04-28T11:22:05.922,INFO,document_converter,convert_pdf_to_markdown,277,document_converter,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""Converting CISA Review Manual.pdf (full document) → CISA Review Manual.md""}"
2026-04-28T11:22:05.923,DEBUG-1,document_converter,convert_pdf_to_markdown,278,document_converter,debug,debug_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""Total pages: 1232, Strategy: 50-page chunks with timeout""}"
2026-04-28T11:22:05.924,DEBUG-1,document_converter,convert_pdf_to_markdown,281,document_converter,debug,debug_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""Importing docling.document_converter...""}"
2026-04-28T11:22:13.947,DEBUG-1,document_converter,convert_pdf_to_markdown,298,document_converter,debug,debug_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": """"}"
2026-04-28T11:22:13.947,DEBUG-1,document_converter,convert_pdf_to_markdown,299,document_converter,debug,debug_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""[CHUNK 1] Pages 1-50 (50 pages)""}"
2026-04-28T11:22:13.976,DEBUG-1,document_converter,convert_chunk,316,document_converter,debug,debug_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  converter.convert(page_range=(1, 50))...""}"
2026-04-28T11:22:48.321,DEBUG-1,document_converter,convert_chunk,318,document_converter,debug,debug_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  ✓ Returned 50 pages""}"
2026-04-28T11:22:48.482,INFO,document_converter,convert_pdf_to_markdown,356,document_converter,info,info_msg,,,DigitalAuditor,DigitalAuditor,"{""message"": ""  Chunk 1: 50 pages in 34.3s (47.4 KB)""}"
